filepath,filename,dataset,label,label_source,split
data/processed/audio/drone/mixed_membo_26-membo_001_.wav,mixed_membo_26-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-263902-A-360.wav,5-263902-A-360.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_46-membo_004_.wav,mixed_membo_46-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-145577-A-430.wav,3-145577-A-430.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/3-136288-A-02.wav,3-136288-A-02.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/silence257.wav,silence257.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_127-bebop_002_.wav,B_S2_D1_127-bebop_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/1-100032-A-00.wav,1-100032-A-00.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_45-membo_002_.wav,mixed_membo_45-membo_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_11-bebop_003_.wav,mixed_11-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-118069-B-273.wav,3-118069-B-273.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-17970-A-41.wav,1-17970-A-41.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Membo_0_017-membo_004_.wav,Membo_0_017-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/B_S2_D1_128-bebop_003_.wav,B_S2_D1_128-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_12-membo_003_.wav,mixed_membo_12-membo_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_44-membo_002_.wav,mixed_membo_44-membo_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_42-membo_000_.wav,mixed_membo_42-membo_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_43-membo_001_.wav,mixed_membo_43-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/Membo_1_034-membo_004_.wav,Membo_1_034-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/1-46272-A-122.wav,1-46272-A-122.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/extra_membo_D2_2037.wav,extra_membo_D2_2037.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-197408-A-81.wav,3-197408-A-81.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/2-110614-B-84.wav,2-110614-B-84.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/5-251971-A-470.wav,5-251971-A-470.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/2-109505-A-212.wav,2-109505-A-212.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/4-181955-B-31.wav,4-181955-B-31.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_081-bebop_001_.wav,B_S2_D1_081-bebop_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_23-membo_001_.wav,mixed_membo_23-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/Membo_0_009-membo_000_.wav,Membo_0_009-membo_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/B_S2_D1_132-bebop_003_.wav,B_S2_D1_132-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-144891-A-192.wav,3-144891-A-192.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/5-194899-D-32.wav,5-194899-D-32.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/4-205526-B-233.wav,4-205526-B-233.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-37226-A-292.wav,1-37226-A-292.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-17565-A-120.wav,1-17565-A-120.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/2-118072-A-03.wav,2-118072-A-03.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/silence276.wav,silence276.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_127-bebop_004_.wav,B_S2_D1_127-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_60-bebop_004_.wav,mixed_60-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-182025-A-300.wav,3-182025-A-300.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_13-membo_001_.wav,mixed_membo_13-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/B_S2_D1_074-bebop_004_.wav,B_S2_D1_074-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/4-189332-A-371.wav,4-189332-A-371.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-85123-A-313.wav,1-85123-A-313.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_59-bebop_001_.wav,mixed_59-bebop_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/DJI_Matrice200_v2_29.wav,DJI_Matrice200_v2_29.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_44-membo_003_.wav,mixed_membo_44-membo_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-212181-A-382.wav,5-212181-A-382.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Membo_2_018-membo_001_.wav,Membo_2_018-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/extra_membo_D2_2025.wav,extra_membo_D2_2025.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-51909-A-421.wav,3-51909-A-421.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/4-218304-A-251.wav,4-218304-A-251.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Swellpro_Splash3_plus_100.wav,Swellpro_Splash3_plus_100.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/B_S2_D1_126-bebop_004_.wav,B_S2_D1_126-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/1-54084-A-420.wav,1-54084-A-420.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Holystone_HS210_98.wav,Holystone_HS210_98.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/B_S2_D1_105-bebop_004_.wav,B_S2_D1_105-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_33-bebop_001_.wav,mixed_33-bebop_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/silence217.wav,silence217.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/5-233312-A-284.wav,5-233312-A-284.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/2-54961-A-233.wav,2-54961-A-233.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-172649-F-404.wav,1-172649-F-404.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-21896-A-354.wav,1-21896-A-354.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_66-membo_004_.wav,mixed_membo_66-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_10-bebop_003_.wav,mixed_10-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/B_S2_D1_122-bebop_003_.wav,B_S2_D1_122-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/2-82071-A-272.wav,2-82071-A-272.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_0-bebop_004_.wav,mixed_0-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-194930-A-11.wav,5-194930-A-11.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_30-bebop_000_.wav,mixed_30-bebop_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-51731-B-421.wav,3-51731-B-421.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/4-189838-A-223.wav,4-189838-A-223.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_101-bebop_002_.wav,B_S2_D1_101-bebop_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_44-membo_000_.wav,mixed_membo_44-membo_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-161500-A-174.wav,3-161500-A-174.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/2-57191-A-463.wav,2-57191-A-463.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_104-bebop_002_.wav,B_S2_D1_104-bebop_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/2-32515-A-42.wav,2-32515-A-42.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-49409-A-83.wav,1-49409-A-83.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_18-membo_001_.wav,mixed_membo_18-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-215005-A-324.wav,5-215005-A-324.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/3-170383-A-384.wav,3-170383-A-384.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_14-bebop_003_.wav,mixed_14-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/Membo_1_029-membo_002_.wav,Membo_1_029-membo_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/1-53663-A-240.wav,1-53663-A-240.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/3-151269-A-354.wav,3-151269-A-354.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_48-bebop_000_.wav,mixed_48-bebop_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-125548-A-324.wav,3-125548-A-324.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/3-197435-B-223.wav,3-197435-B-223.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Syma_X26_11.wav,Syma_X26_11.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/1-17367-A-101.wav,1-17367-A-101.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_55-membo_001_.wav,mixed_membo_55-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-194930-A-12.wav,5-194930-A-12.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_33-bebop_000_.wav,mixed_33-bebop_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/4-128659-A-334.wav,4-128659-A-334.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/1-172649-E-400.wav,1-172649-E-400.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Membo_0_011-membo_003_.wav,Membo_0_011-membo_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_12-bebop_004_.wav,mixed_12-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/4-197871-A-154.wav,4-197871-A-154.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/5-263831-A-60.wav,5-263831-A-60.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/Membo_0_036-membo_001_.wav,Membo_0_036-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/3-155584-A-140.wav,3-155584-A-140.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/2-72677-A-181.wav,2-72677-A-181.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_076-bebop_003_.wav,B_S2_D1_076-bebop_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/Membo_2_028-membo_001_.wav,Membo_2_028-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_3-membo_004_.wav,mixed_membo_3-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/4-210000-B-230.wav,4-210000-B-230.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/B_S2_D1_101-bebop_004_.wav,B_S2_D1_101-bebop_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/2-106486-A-443.wav,2-106486-A-443.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_24-membo_003_.wav,mixed_membo_24-membo_003_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/Membo_0_003-membo_002_.wav,Membo_0_003-membo_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-257839-A-142.wav,5-257839-A-142.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_3-bebop_000_.wav,mixed_3-bebop_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/5-214759-A-54.wav,5-214759-A-54.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_15-bebop_001_.wav,mixed_15-bebop_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_39-membo_001_.wav,mixed_membo_39-membo_001_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_65-membo_002_.wav,mixed_membo_65-membo_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/no_drone/1-181071-B-402.wav,1-181071-B-402.wav,uav_db,no_drone,folder_name,val
data/processed/audio/no_drone/5-141683-A-351.wav,5-141683-A-351.wav,uav_db,no_drone,folder_name,val
data/processed/audio/drone/mixed_membo_52-membo_004_.wav,mixed_membo_52-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/Membo_0_017-membo_002_.wav,Membo_0_017-membo_002_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_22-membo_004_.wav,mixed_membo_22-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_5-membo_004_.wav,mixed_membo_5-membo_004_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_15-bebop_000_.wav,mixed_15-bebop_000_.wav,uav_db,drone,folder_name,val
data/processed/audio/drone/mixed_membo_31-membo_004_.wav,mixed_membo_31-membo_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/DJI_Matrice_200_38.wav,DJI_Matrice_200_38.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/3-129338-A-132.wav,3-129338-A-132.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/4-182368-A-120.wav,4-182368-A-120.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-46938-B-72.wav,1-46938-B-72.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/2-117617-A-484.wav,2-117617-A-484.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_62-membo_004_.wav,mixed_membo_62-membo_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/3-152020-A-361.wav,3-152020-A-361.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_26-bebop_001_.wav,mixed_26-bebop_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/3-100018-A-182.wav,3-100018-A-182.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_32-bebop_000_.wav,mixed_32-bebop_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/4-183882-B-281.wav,4-183882-B-281.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-200461-B-111.wav,5-200461-B-111.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_077-bebop_004_.wav,B_S2_D1_077-bebop_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/2-81970-C-73.wav,2-81970-C-73.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_60-bebop_001_.wav,mixed_60-bebop_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/DJI_Phantom2_57.wav,DJI_Phantom2_57.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/2-173618-A-391.wav,2-173618-A-391.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-251962-A-472.wav,5-251962-A-472.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_18-bebop_002_.wav,mixed_18-bebop_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_3-bebop_002_.wav,mixed_3-bebop_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/B_S2_D1_104-bebop_003_.wav,B_S2_D1_104-bebop_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_3-bebop_001_.wav,mixed_3-bebop_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_2_011-membo_004_.wav,Membo_2_011-membo_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_0_001-membo_000_.wav,Membo_0_001-membo_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/2-117271-A-04.wav,2-117271-A-04.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_41-membo_001_.wav,mixed_membo_41-membo_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/B_S2_D1_086-bebop_004_.wav,B_S2_D1_086-bebop_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/2-166644-A-24.wav,2-166644-A-24.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-17092-B-273.wav,1-17092-B-273.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-214759-B-54.wav,5-214759-B-54.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_44-bebop_002_.wav,mixed_44-bebop_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/5-200461-A-111.wav,5-200461-A-111.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-198891-B-81.wav,5-198891-B-81.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-45645-A-311.wav,1-45645-A-311.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-51149-A-254.wav,5-51149-A-254.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_107-bebop_004_.wav,B_S2_D1_107-bebop_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/silence070.wav,silence070.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-234263-A-253.wav,5-234263-A-253.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-213836-A-93.wav,5-213836-A-93.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-46938-B-71.wav,1-46938-B-71.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_117-bebop_003_.wav,B_S2_D1_117-bebop_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_59-bebop_000_.wav,mixed_59-bebop_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_membo_17-membo_001_.wav,mixed_membo_17-membo_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/2-110417-B-284.wav,2-110417-B-284.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_16-membo_000_.wav,mixed_membo_16-membo_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/1-22804-A-462.wav,1-22804-A-462.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_63-membo_002_.wav,mixed_membo_63-membo_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/5-233260-A-232.wav,5-233260-A-232.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-62509-A-451.wav,1-62509-A-451.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-16746-A-152.wav,1-16746-A-152.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-103401-D-332.wav,3-103401-D-332.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-249937-A-220.wav,5-249937-A-220.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-118972-A-412.wav,3-118972-A-412.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_112-bebop_001_.wav,B_S2_D1_112-bebop_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/1-30709-A-234.wav,1-30709-A-234.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_069-bebop_001_.wav,B_S2_D1_069-bebop_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/3-180256-A-03.wav,3-180256-A-03.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/2-158746-B-24.wav,2-158746-B-24.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_45-membo_004_.wav,mixed_membo_45-membo_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_membo_50-membo_002_.wav,mixed_membo_50-membo_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_2_015-membo_000_.wav,Membo_2_015-membo_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/3-118069-B-270.wav,3-118069-B-270.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_33-membo_002_.wav,mixed_membo_33-membo_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/4-144468-B-270.wav,4-144468-B-270.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_19-membo_003_.wav,mixed_membo_19-membo_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_0_039-membo_004_.wav,Membo_0_039-membo_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_0_037-membo_001_.wav,Membo_0_037-membo_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_66-bebop_000_.wav,mixed_66-bebop_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/4-180453-A-170.wav,4-180453-A-170.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/silence277.wav,silence277.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-156391-A-350.wav,3-156391-A-350.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-180156-C-434.wav,5-180156-C-434.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/4-187384-A-344.wav,4-187384-A-344.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-100038-A-143.wav,1-100038-A-143.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/4-172733-A-363.wav,4-172733-A-363.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-182710-A-352.wav,3-182710-A-352.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_076-bebop_004_.wav,B_S2_D1_076-bebop_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_0_007-membo_001_.wav,Membo_0_007-membo_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_35-bebop_003_.wav,mixed_35-bebop_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_53-bebop_000_.wav,mixed_53-bebop_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/5-234855-A-254.wav,5-234855-A-254.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_092-bebop_004_.wav,B_S2_D1_092-bebop_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/2-66205-A-232.wav,2-66205-A-232.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/4-132383-B-20.wav,4-132383-B-20.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-172881-A-484.wav,3-172881-A-484.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_31-bebop_000_.wav,mixed_31-bebop_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/1-85909-A-292.wav,1-85909-A-292.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-163459-A-00.wav,3-163459-A-00.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-24796-A-472.wav,1-24796-A-472.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-134049-A-14.wav,3-134049-A-14.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-237315-A-312.wav,5-237315-A-312.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-28135-A-112.wav,1-28135-A-112.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_103-bebop_001_.wav,B_S2_D1_103-bebop_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_membo_28-membo_002_.wav,mixed_membo_28-membo_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/Membo_2_018-membo_004_.wav,Membo_2_018-membo_004_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/B_S2_D1_128-bebop_000_.wav,B_S2_D1_128-bebop_000_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/B_S2_D1_120-bebop_002_.wav,B_S2_D1_120-bebop_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/4-189332-A-370.wav,4-189332-A-370.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/B_S2_D1_108-bebop_003_.wav,B_S2_D1_108-bebop_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/1-155858-D-250.wav,1-155858-D-250.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/3-100024-A-271.wav,3-100024-A-271.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-181071-A-400.wav,1-181071-A-400.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/Membo_1_041-membo_001_.wav,Membo_1_041-membo_001_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/extra_membo_D2_2027.wav,extra_membo_D2_2027.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_16-bebop_003_.wav,mixed_16-bebop_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/extra_membo_D2_2039.wav,extra_membo_D2_2039.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/4-171207-A-123.wav,4-171207-A-123.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/Membo_2_011-membo_003_.wav,Membo_2_011-membo_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/5-210571-A-383.wav,5-210571-A-383.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/mixed_membo_41-membo_003_.wav,mixed_membo_41-membo_003_.wav,uav_db,drone,folder_name,test
data/processed/audio/drone/mixed_membo_25-membo_002_.wav,mixed_membo_25-membo_002_.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/5-244310-A-252.wav,5-244310-A-252.wav,uav_db,no_drone,folder_name,test
data/processed/audio/drone/extra_membo_D2_2034.wav,extra_membo_D2_2034.wav,uav_db,drone,folder_name,test
data/processed/audio/no_drone/4-182368-A-122.wav,4-182368-A-122.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-188655-A-104.wav,5-188655-A-104.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/4-156827-A-463.wav,4-156827-A-463.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/5-259640-A-290.wav,5-259640-A-290.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/4-158653-A-323.wav,4-158653-A-323.wav,uav_db,no_drone,folder_name,test
data/processed/audio/no_drone/1-22694-A-200.wav,1-22694-A-200.wav,uav_db,no_drone,folder_name,test
